fsq_id,name,city,categories,address,latitude,longitude,reviews,photos
['4d26e469ebacb1f73118e24f'],Rossio Square (Rossio),Lisbon,['Plaza'],"Praça Dom Pedro IV, 1100-201 Lisboa",38.71384,-9.138957,"[""Nice place, there're a lot of bars and restaurants around. From there you can reach every angle of Lisbon, even by feet. Near the square there's the train station, you can reach Sintra in 40 mins."", ""This square is a great start point to visit Lisbon. It has many typical cafes and restaurants and it's close to Bairro Alto and the Castle"", ""Amazing food, such great service that when I ordered too much they said that u didn't like the food and said u can have a free exchange if u want, English, Portuguese speaking staff, ever cheap prices"", 'Try the book a room with windows to the square! The view is amazing!', 'Main center of the historic city. Good to walk around. Generally at nights a lot of illegal sellers approaching in a safe manner... better to spend time during day light.', 'Just another one of the many amazing squares in Lisbon. Lots of restaurants and bars nearby!', 'Startup point for Lisbon sightseeing, easy to get to. Visit also by night, beautiful', 'Nice place with lots of shopping and Restaurants around . Looks cool', 'A beautiful plaza, the pattern of the floor tiles creates a wave like optical illusion, do take a look!', 'Here is the center of lisbon. Lots of fish restaurants. Prices are not low. But good place to hangout.']","['https://fastly.4sqi.net/img/general/original/6273946_6yYRkUPN8ExJqcLZy4tpnZEOp09aX4krZw0iArp8RXQ.jpg', 'https://fastly.4sqi.net/img/general/original/82839140_cVGG4qOyA5V-wq1iG3uMfhvCqEinNxHMuOBYzDXE-PI.jpg', 'https://fastly.4sqi.net/img/general/original/82420925_hGXnXkeAV_Ml9QfSABz0w0IP6zRziOGJkDO6uCZrG9k.jpg', 'https://fastly.4sqi.net/img/general/original/1753052_DQ_-o2BODPW08R6pRgnxEakC8E4WVpQytoHKPzPadTw.jpg', 'https://fastly.4sqi.net/img/general/original/22576539_7QzKR6ShZlIx9jRinYfJyVtD9Fst3IYL-WgCIlxXv5Y.jpg', 'https://fastly.4sqi.net/img/general/original/187623031_g2wTTfuD21_CBk70m89se83DCAdayk86r_iSlON3scE.jpg', 'https://fastly.4sqi.net/img/general/original/40870744_Tr3QmEt3pDPTlzCHnU-vwxLs0nohGElcItpCfA-_7lQ.jpg', 'https://fastly.4sqi.net/img/general/original/26888639_u3JgvSjYoxdg4YBnOvrV3J26uhqutGsxJZvgX3Oa9Ms.jpg', 'https://fastly.4sqi.net/img/general/original/13794145_EIYw9ydwaUSe5XB3FQOzjOPaYQofvX4M2pvYt118v-Q.jpg', 'https://fastly.4sqi.net/img/general/original/562922_7QSdj7mDCtC4-sfsUMvEowHnyHIckusZ2obPyICMMzM.jpg']"
['58f8bcf24acb193046db68ee'],Fabrica da Nata,Lisbon,"['Bakery', 'Restaurant']","Rua Augusta, 1100-052 Lisboa",38.71283,-9.138651,"['Pasteis de nata really really delicious They only cost 1€', 'Yummy pastel de nata, fresh and warm! Crust is super crispy and caramelised (a bit greasy) and inside is very runny.', 'Lovely cafe with great savoury options and amazing Portuguese tarts! Highly recommend for a quick breakfast', ""Nata! Great when it's fresh and still warm, good to get some to go and they taste good even after you leave them in the fridge."", 'The pastel de Nata was ok - not as good as in Belém or at Manteigaria. However, they have pleasant upstairs seating as well as tables in the pedestrian road courtyard. Good prices!', 'Go for the Menu Portugal. Nice Snack and you have everything from Portwine, Coffee, Fish and their Nata Dish all for € 4,50', 'Very tasty Pastel da Nata for a good price. Also you can choose breakfast or lunch menu options. There are seats upstairs', 'Their Pastel Da Nata was just too sweet. Definitely can’t beat Manteigaria nor Pasteis De Belém.', 'If you want it more quiet go the stairs up to first floor and sit to the open window. No buglers to prevent from and relaxed view over the crowds ...', 'Having tried several places, this is my favourite for pasteis da nata...even edges out the one in Belem in my opinion.']","['https://fastly.4sqi.net/img/general/original/64852825_oeINeNPt78wp2euofaZmEBq623kkqqn1n7ybAnZGT6E.jpg', 'https://fastly.4sqi.net/img/general/original/149372407_uVxJoPqNdf6Q7VeyUCuWc3LHNECK4_Py6TumY_cMRnQ.jpg', 'https://fastly.4sqi.net/img/general/original/520165684_BPtx3fT1SpXXUV-Sg4tsBImQLqqyf55gmSwRqxxtTjE.jpg', 'https://fastly.4sqi.net/img/general/original/516767180_f16rOOwHqruPqvWHRnWF7QKc3irpobdjQ2aBL384xA0.jpg', 'https://fastly.4sqi.net/img/general/original/29508501_vs5h-rRQM2ED3Fw5lr_YyEy3mvTFxvAffBUD_EUFJ2k.jpg', 'https://fastly.4sqi.net/img/general/original/1398384899_-Zi28xbutQ8Gtqa13-iYAocRxfnm116cHNP5rWX2XEA.jpg', 'https://fastly.4sqi.net/img/general/original/133480026_qo478q1Dyu1amzWD1C2msVw9xQf37lVo7TWz_tAz34E.jpg', 'https://fastly.4sqi.net/img/general/original/13794145_eZlwQfru05ug38nI4s2kGFUvuftiuc7sIMHVzdicQuE.jpg', 'https://fastly.4sqi.net/img/general/original/525275776_nTyUtgQ3Ugbf7tzS9UbV4KT-idL3psJ1EWJOZ5J_LMQ.jpg', 'https://fastly.4sqi.net/img/general/original/525275776_hW79EFsbBEZjtdQvQa0erA9F-1pBUZ_DYwu964R97d4.jpg']"
['56d5c91bcd104f4f48eba3b3'],Fábrica da Nata,Lisbon,"['Bakery', 'Coffee Shop']","Praça dos Restauradores nº 62, 1250-110 Lisboa",38.715781,-9.141075,"['The pasteis are delicious and the place is beutiful.', 'These are our favourite pasteis de nata because the pastry is salted, and custard not too sweet Vs the other famous ones in Lisbon. Great deal with Porto...... Try it. Bring some.home.', 'Great pasteis de nata! Beautiful interior. Loved it!', 'Best natas in Lisbon! We tried nata in pasteis de belem but it was not good as fabrica de nata. I highly recommend this place', 'Best pastel de nata I ate in Lisbon!! Tried some other places as well but this was just something else. Certainly worth a visit! 👍🏻', 'You have to try the traditional cake! It is hot and soft! The coffee is also very tasty. The interior is spectacular. Take the morning hours to avoid crowd.', 'Best pasteis de nata and cod fish croquettes. Lisbon special menu for 4.60 euros includes a glass of Porto wine, a nice option to finish your day', 'We had a group of picky eaters and we eat there every day great for picky eaters also would recommend the sandwiches and the cream tart great for breakfast.', 'The best pastel de nata of my life! Such a cheap place for a coffee and pastel - make sure you visit!', 'Good selection of sets to enjoy pastel da nata and more - coffee, port wine and sandwiches. Staff speak English and are friendly and attentive.']","['https://fastly.4sqi.net/img/general/original/163131321_XPALnRjYwv4AB5OOCTplOu05CyDraO5hUox51HmF4MA.jpg', 'https://fastly.4sqi.net/img/general/original/163131321_dz98t_xATMS8Bk4cevpK3tPjSJT9sKow5_deqt5iPWc.jpg', 'https://fastly.4sqi.net/img/general/original/163131321_2CKgfL-PiEebGybBaWv_rTSiLwC8l5yoh3KnCXBH_Yo.png', 'https://fastly.4sqi.net/img/general/original/57213878_W-zndfsLJI8JO7XSqMSKSg_DgPLreRlRhC_HZveQsq4.jpg', 'https://fastly.4sqi.net/img/general/original/14101978_yDMLAJqLIG985U0nVG6QeG7MQinezEF8qcfD4Mhy0Bo.jpg', 'https://fastly.4sqi.net/img/general/original/88155999_CQfxETNuS3Zcq351VEDdBmkalTyctHYJWdXYr1eN61k.jpg', 'https://fastly.4sqi.net/img/general/original/3019515_PA8I18TBOtjiWs_ft6uK1t_5h3z2FFPDeCe0mU31GR4.jpg', 'https://fastly.4sqi.net/img/general/original/53676125_SjIaOhlmPQbjKhtCmVWAlWGQqi1BTbcv5ZEu_k-U00k.jpg', 'https://fastly.4sqi.net/img/general/original/528169183_IALb3DchK-hAERSlijStsfRe9d1bIh1IiShMNfxXiTo.jpg', 'https://fastly.4sqi.net/img/general/original/86727578_rXAkLdc7u0efkKvGpzX3z24XpraKVhV5WXqRmmy7MCY.jpg']"
['5e122510b5b5ad000808521d'],Manteigaria,Lisbon,['Pastry Shop'],"Rua Augusta 195-197, Baixa, 1100-619 Lisboa, Portugal, Lisboa",38.711552,-9.138151,"['Nata like a dream :))', 'Great quality and good price', 'Best pastei de nata I ever had (even though it’s not the traditional recipe, apparently)', 'Only had to buy one tart and espresso, and was able to get it to go. Very affordable, warm and tasty. Also fast. Great location, cool vibes', 'Absolutely AMAZING, lemon tea and Portuguese tart, delicious', 'Best pastel de nata in town! 🥵', 'Some of the best pasteis de Nata', 'Just delicious', 'Los mejores panes de nata en Portugal y en el mundo ! 🤤', 'Muito doce para mim.']","['https://fastly.4sqi.net/img/general/original/113086394_EFJbxSZiimaxhYmMNCdpVAL-X7OmhYaKcDlwGipWmSM.jpg', 'https://fastly.4sqi.net/img/general/original/113086394_GGT86BylDE36NTlx9ara36Ho86vXFUvltVIEV9iwICQ.jpg', 'https://fastly.4sqi.net/img/general/original/7745476_wrBIyuAVJP1vZpICIhxw0vGRHQMNVVmhPb765HGhVWM.jpg', 'https://fastly.4sqi.net/img/general/original/589491606_PGNwC9YJxLGFPJPwitpyh6ejj8E8-mR3W57j4cEow08.jpg', 'https://fastly.4sqi.net/img/general/original/39037031_ehtM2yQKaK3dVElENJQ-wjycJ2HCY2MHVXQhUwSdHxY.jpg', 'https://fastly.4sqi.net/img/general/original/520165684_eLGf2kescXjCG_FJY6jo75mKecRZLHeK-GU8Houu-tw.jpg', 'https://fastly.4sqi.net/img/general/original/36858387_gMbrMvcRv6hRnHuXRK82Iv_f7hwf1l3WSbphCVfne3o.jpg', 'https://fastly.4sqi.net/img/general/original/587550261_ByFIPSIqD0FzKXbRuGRogKyR_HWyVw2fpQ9y0dm5Ts0.jpg', 'https://fastly.4sqi.net/img/general/original/581552729_tN_OLExJ3V3ULim27jJkzcdiUaU3webhYswmQwXC5dY.jpg', 'https://fastly.4sqi.net/img/general/original/560335422_neQvM9oyPCeL1bECV1wkFIpDaVG116k2yVQeB7zJET0.jpg']"
['513b1f4ae4b0fce937948890'],Amorino Chiado,Lisbon,"['Ice Cream Parlor', 'Restaurant']","Rua Garrett, 49, 1200-203 Lisboa",38.710744,-9.140642,"[""My God!!  The most wonderful Ice Cream I've ever had!  The flower shape is superb and the taste is just outta the world!  Must try for anyone here!!!  Price can range from 5 euro onwards"", 'What can I say about this? Fantastic taste wth various flavour! I had ask staff to surprise me, where you can see picture! Just wow !! Go there as it cheap €!', 'Amazing vegan ice creams! Make sure to try the sorbets, you get to pick as many flavours as you like - so even with a small cup you can try more. Try chocolate, raspberry, and the straciatella!', ""Not only do they sell ice cream here, but waffles and crêpes as well. Opened until 1am so it's a perfect place to drop by after a few drinks. I had a nutella crêpe."", 'Choco cone is sooo good, go for it! I tried pistachio, caramel, chocolate, coconut and coffee. Chocolate and coffee were the best.', ""Try the chocolate sorbets - so light it's wonderful. Gelato is so good and your ability to get a number of flavours makes it all the more fun each time :)"", 'Excellent! With generous portions. The hazelnut and chocolate combination was spot on delicious! Highly recommended.', 'Wonderful concept of combining flavours. Instead of the traditional number of scoops you can mix and match to your hearts content.', ""The very best ice cream I've come up on in Lisboa (and I tried many..). The yoghurt and mango are great!"", ""Very nice place, didn't try the ice cream though. Went in for a coffee which was double the price as anywhere else.""]","['https://fastly.4sqi.net/img/general/original/18659972_B7SKs0ny0M5qGyWjVbPBZEdKR7utOHTiSrcB_OPp2Z8.jpg', 'https://fastly.4sqi.net/img/general/original/5496860_AgsDLDgM1C3jo-BHbLjKYkyqD3G1tSxBaCzE-MR-NU0.jpg', 'https://fastly.4sqi.net/img/general/original/20089415_6WJzzNlAOgnkEmUh0qO2ZaEdied6bj14qAaP8GO2lq0.jpg', 'https://fastly.4sqi.net/img/general/original/3172109_6WSwGvCtrU10WEdmTyGgjjKy8TIulVedGnq-f8RqMpI.jpg', 'https://fastly.4sqi.net/img/general/original/12316285_ktY2I43w4d050apyuymXbH9J0Fk6X-Ku4FDDPirLShg.jpg', 'https://fastly.4sqi.net/img/general/original/46072215_Yw1tziV3UpIuFDXA4gF9NJbjrZpuuOJukxaTM-8DkyU.jpg', 'https://fastly.4sqi.net/img/general/original/70495933_deIPL9c7WQillnSqMhmTXNJwVjzwrNw03vbhW24FRxg.jpg', 'https://fastly.4sqi.net/img/general/original/3037047_svrKSPlk-PQLHTNZ1cUDduo5IUYKDulKS3Bwunyo5Xk.jpg', 'https://fastly.4sqi.net/img/general/original/3037047_2PWukXp_Z2qT6R5jNET2zEoML0EKnDwfBFtOnS7mRz4.jpg', 'https://fastly.4sqi.net/img/general/original/3037047_EpUjwCBAicZ9IrLF_jrxL1OYcKq3OataXQEqHOlgHOQ.jpg']"
['4b0588a2f964a52008d122e3'],Praça do Comércio,Lisbon,['Restaurant'],"Praça do Comércio, 1100-148 Lisboa",38.708277,-9.133221,"['A must-see for all Lisbon visitors. Take the tramway here to go to Belém. Take the lively Rua Augusta by passing through the Arc of Triumph. You can go up the arc for a wonderful view.', 'Biggest open space in downtown Lisbon !! The square is surrounded with shops and bars ,definitely worth a visit.It has a cool Beer Museum and a tourist information facility.', 'In southeastern current of this square, there is a very nice museum about the history of the city. Very interesting, good sound system and a better understanding of the town through its past.', 'On June 3, 1515, someone had the dumb idea to have an elephant and rhino fight in this plaza. The elephant immediately fled, trampling people on its way. I think of that story every time I’m here.', 'Beer museum, wine tasting, nice restaurants. The main square in Lisbin you can get the yellow trams from here, boats on the river and so on...', 'One of the most beautiful squares in Europe .. A must to visit while in Lisbon !!', 'One of best squares in Lisbon center. Enjoy cafes and restaurants around with beautiful tejo river view', 'Lovely view in every angle. This is a place full of History. Walk to Cais do Sodré and when you get there, grab a bite at Sol e Pesca.', 'Beautiful view and I add the picture where you can see the bridge and Christ the king! Just wow view amazing !!', 'This is the area of Lisbon that says “Good to see you!” Walk around the shops in small streets and enjoy old town.']","['https://fastly.4sqi.net/img/general/original/13787074_Z2QWcbj3ImIQSiOypr-Pl7daI_ILmu28345BF_3wBdw.jpg', 'https://fastly.4sqi.net/img/general/original/41221807_X_AiFJubtv0XehKp9xagRz0QCbPg_U2xctAPvglVnjE.jpg', 'https://fastly.4sqi.net/img/general/original/9416742_5iwoBzJ61tN5laQGjs5fAvIh0r8JN23M_gG1cW7Nw-A.jpg', 'https://fastly.4sqi.net/img/general/original/1314039_J6a-nA9G1NXKaZBmzqJxBIVLJ8T0Ol4A4livl_OnAD4.jpg', 'https://fastly.4sqi.net/img/general/original/12926314_768kK1N0hvQEQLcWOwGpxY3FatRd1l51CRr4HWp3mDs.jpg', 'https://fastly.4sqi.net/img/general/original/68860194_s7kfvm8WzE3ckPAY-w58xRwNhHdKl3l8rVKbVaq1cx8.jpg', 'https://fastly.4sqi.net/img/general/original/521956629_1NOPstdjpcgNjzOofD_xIpTnubW8HIYNN2gNp7m_gvU.jpg', 'https://fastly.4sqi.net/img/general/original/27879731_jkKrWzXWj39pVcL9jzLzuTgFLpS0esOjtjGkdHGRtdI.jpg', 'https://fastly.4sqi.net/img/general/original/82468964_Q2N4iL-xHYWgI7qhMuCcnMZXLAFkOg5jAI8phbAc1go.jpg', 'https://fastly.4sqi.net/img/general/original/32897315_TZh4jQCM2bTff_vuBBFaRwMD81if2j7YfzxwQj-f91M.jpg']"
['4b0588a2f964a5200dd122e3'],Miradouro de São Pedro de Alcântara,Lisbon,['Scenic Lookout'],"Rua de São Pedro de Alcântara, 1250-238 Lisboa",38.715135,-9.144277,"['A breathtaking view ❤️', 'Ride the cable car from Parça Restauradores up the steep Calçada da Glória to the lookout off Rua Dom Pedro V for a great view. Pedestrian roads  fill of restaurants and bars in the Bairro Alto area.', 'One of the best scenic view places in Lisbon. Lively till late hours but clean and nice. Various shops and small street bars are around so you can enjoy beer or sangria while admiring beauty of Lisbon', ""Well worth the hike. Come up here at night for a Vinho Verde or a Ginjinha while viewing the lit up castle and city. If you're lucky, you'll catch the boys playing fado by the fountain. Bliss..."", 'Specially nice at the end of the day. You can enjoy a view of the city and have a meal in one of the many nice restaurants around, after', 'You will most likely walk by this viewpoint. It’s right by Bairro Alto, the popular party district. It has the same view as Miradouro da Graça, but from the other side of town and it’s not as high up.', ""Lisbon's full of breathtaking views, and this most certainly is one of them. If you're planning a summer evening stroll in Bairro Alto, you could do worse than to swing by here."", 'Beautiful spot with amazing views just watch out for pick pocketers!! Loads of them here as this spot is popular with tourists.', ""Nice place to sit down and enjoy the scenic view over Lisbon. There's a small garden and a café."", ""Great view on lovely Lisbon so during the day you'll a lot of tourist but during the night it's a spot for students to drink especially the Erasmus dudes.""]","['https://fastly.4sqi.net/img/general/original/71888622_7zC3vd2ByhScLoqLupLUAYk3_rfGC8Swe2euWhIgBkw.jpg', 'https://fastly.4sqi.net/img/general/original/45593572_kwB6DUtXX_ryRLYrKBhQxiuPd8W95ZykURFclPv4ZTk.jpg', 'https://fastly.4sqi.net/img/general/original/90700908_F7fuix086_krYuqx7e92VhLL-CCE0vwzAPErk1Mjp2w.jpg', 'https://fastly.4sqi.net/img/general/original/47800672_2_SloLv3FA51yzQd3jUkqHyq0CST3Su80M22IRTocEw.jpg', 'https://fastly.4sqi.net/img/general/original/49550480_PQqsgLt_lSCCSrlEKB5os3uObMDrRIaV8kSCjfnCFxA.jpg', 'https://fastly.4sqi.net/img/general/original/39211767_6rzB-gsmU_nacHKXrDdK6DUummRIqpFtN0trED9fpag.jpg', 'https://fastly.4sqi.net/img/general/original/71008215_fh2oHz7A7ZCJu-TMWRBzYb5E2HTkL2uNSJojRtIiwms.jpg', 'https://fastly.4sqi.net/img/general/original/71008215_POzL82ryJDUFwKz6qE4G-0MXXu72_MEY_5EnzwpyZQM.jpg', 'https://fastly.4sqi.net/img/general/original/71008215_HauyC84ueDKhN7OoLxI_JDMXYe2FpbZkUFWEDXfWr2Q.jpg', 'https://fastly.4sqi.net/img/general/original/71008215_3kwi5020PIvaSamtEFll5oPqjkJqMt03JjdvPun3uVM.jpg']"
['4ac518cdf964a520e6a520e3'],National Gallery,London,['Art Gallery'],"Trafalgar Sq, London, Greater London, WC2N 5DN",51.508957,-0.128678,"['True gem. One of the finest galleries in Europe. Make sure to take one of the free tours offered and Match your time of visit to this one. Gallery visit is free and tour is also free', 'Lots of art, culture and learning when visiting the museum. Besides having the pleasure of visiting the museum, to be amazed by its wonderful structure, I was also happy to see some of Van Gogh works', ""worth the effort, it's overwhelming if you try to do it in a single day - leave the kids at home, or you'll be stressed out by junior trying to entertain himself by running and hollering in the halls"", ""Exceptional and little gem standing right in Trafalgar Square, some of the greatest paintings one can see.. It's free entry and moreover free tours(check website) .. Great way to spend half day"", ""Exceptional! Must go for all art lovers. Van Gogh's few paintings are real gems. The gallery is free and has free wifi as well. Nice gallery shop."", ""The Van Goghs are beautiful, but it's very busy. Go at a quieter time and make an entire day of it and you'll love it! Gift shop had great Van Gogh style items too"", ""Make it a goal during your visit to find this painting I've posted with my tip. It'll get you through the museum and see all of the beautiful artwork here, including this one."", ""The Portrait restaurant has amazing food and service and killer views. With a set menu for 2 or 3 course. I'm coming back! My new fav place. Make a reservation!"", 'Excellent gallery with a range of paintings from different periods. Highlights include Leonardo, Michelangelo, Raphael, Titian, Van Gogh, Caravaggio, Rubens, Canaletto and the list goes on.', ""Free and open to the public! Do NOT miss it when you're in town! Absolutely lovely! Splendid collection of art from Da Vinci, Raphael, Michaelangelo, Van Gogh, Monet and many more great artists.""]","['https://fastly.4sqi.net/img/general/original/147679_Z1sJcfolh2pby2JHn9_RyPi_yQ4vJxXF4RBmpCqRBxk.jpg', 'https://fastly.4sqi.net/img/general/original/73713187_nRKqo0PVzzfD1atLta43uecWBFjJy1JKqq8vHpOjKRI.jpg', 'https://fastly.4sqi.net/img/general/original/505497662_fEDZC58KKcSfLWkMv_jNzvS7qaPug0JIh2XV_26sW7Q.jpg', 'https://fastly.4sqi.net/img/general/original/73713187_D5hF_vATsn-tx6euvAj1FqauZy3Fm1jkRj362nbi6_8.jpg', 'https://fastly.4sqi.net/img/general/original/558030576_KSgtEnD5Krcj-tspRkHi_mnoUsinNzwEq6vd9lBkTSc.jpg', 'https://fastly.4sqi.net/img/general/original/17876448_uMTE-TZVgTi_2kZIYn-554oyXw8lioA04fthtb77PYc.jpg', 'https://fastly.4sqi.net/img/general/original/46500031_nfW3_GG6Ze038fXQHz5tancHjBIbLbb96RCmDubEth0.jpg', 'https://fastly.4sqi.net/img/general/original/54181012_1fKwSKJr5mZtPdejkNMrjB_wak7MnjC8KOxZiSX6rUQ.jpg', 'https://fastly.4sqi.net/img/general/original/50261081_AZo3Im0BHkBH6mp-5guTc8eRv4wm10u-YwGHeCMU6S4.jpg', 'https://fastly.4sqi.net/img/general/original/12566555_Qk1vAbeUxkCG-AWCv7OyBbdADMbIbVxmIETXJcGgMss.jpg']"
['4bad083df964a52078263be3'],Lyceum Theatre,London,"['Concert Hall', 'Music Venue', 'Theater']","21 Wellington St, London, Greater London, WC2E 7RQ",51.511514820631184,-0.11993028223514557,"[""The Lion King show was by far the best show I've ever been to!! It's a must watch and do not miss it if you're ever in London. My family and I are obsessed!"", ""The most artistic thing I've ever seen! I attended twice and I teared up both times. A must do if you're in London."", 'Incredible. Rafiki (brown lindiwe mkhize) really made the show with her incredible powerful voice and stellar comic acting. Scar, nala singing shadowlands, zazu and timon and pumba were all great too.', 'Get the Champagne Experience Package with Ambassador Lounge entry .. Totally worth it !! Free beverage, snacks and most importantly “THE ICE CREAM” !! The center of the stalls has the best view ..', 'Very recommended Lion King Show! Traditional Theatre. Very classical seating set ups. Feeling like Medieval Era! Creative Show & delicious popcorn here. Enjoy the show.', 'King Lion is amazing! Highly recommended for everyone. Cons:. It was very hot on the grand circle seats by the end of performance, so do not wear too many clothes, ventilation is not good.', ""I saw the show in New York broadway theater and I love it . This time I wanted my 3 years old son to see it here in London and the kid was amazed and happy and I can't ask for more 😍👍🏻"", 'Lion King was outstanding. Very good acoustics and comfortable seating. This is a very nice theatre.', ""We came here to see the Lion King as my late birthday present. It didn't disappoint. We loved it - was worth wanting to see it since I was 4/5. Can't wait to go again. Thank you for the amazing show!!"", ""The Lion King was amazing❤️.. The theatre gave me feeling it's like I travel in time to one of the beautiful black & white movies ❤️love it ❤️""]","['https://fastly.4sqi.net/img/general/original/15612825_MUQO6tv4Y4MokHOeq6oPO_ztQEmhnOWmDlexk0tdgoo.jpg', 'https://fastly.4sqi.net/img/general/original/39080944_ZKpu6IeWnbj4RlDkf_6LcdjWXdOuLdXkjvsziBjBOHs.jpg', 'https://fastly.4sqi.net/img/general/original/39080944_uYGFahz3YbmkLncDc5uaWClmDX7E4VJ8m5Em5s3zAq8.jpg', 'https://fastly.4sqi.net/img/general/original/7413000_PjlOp_vqSYw9x-400xYgBkbNh8t05yeDOlPsNXVvJng.jpg', 'https://fastly.4sqi.net/img/general/original/7413000_YCNllqI3ZbJGPU7-lb5V43b5k_bIdhFXRXjistl5n9I.jpg', 'https://fastly.4sqi.net/img/general/original/72222356_IOe3wg_XP3uAq5ZHGJOQUtQ0jsw5gbDTx1P9OZbEuIQ.jpg', 'https://fastly.4sqi.net/img/general/original/40951595_X1QSZnoGjkmYLw2KDm0XSlswtD1SiE4-RRmxMXMdQgQ.jpg', 'https://fastly.4sqi.net/img/general/original/73326694_6C0vKxf_rAzffQE5c6diVAFDY66qQljtFuvYWl3MtHw.jpg', 'https://fastly.4sqi.net/img/general/original/52240712_ML_FGn3HcWqWn1PJYdt1c5qGGpxb3oDt7ZN3fvSQvS0.jpg', 'https://fastly.4sqi.net/img/general/original/76508045_x9SMLbyylVKv-z8V2lHCnstozkHBUObQRDT8_9t3PQ8.jpg']"
['557f12cf498e2f025de8c7d0'],Picturehouse Central,London,['Movie Theater'],"Shaftesbury Ave (Great Windmill St), London, Greater London, W1D 7DH",51.51051198214013,-0.1335740089416504,"[""Don't be put off by the tourist horror location that is Leicester Sq. Great interior, spacious & comfortable seating, big screens with good views & reasonable prices. Great bar & pick n' mix too."", 'Lovely downstairs café with decent menu, really nice cosy upstairs bar, plus a separate members bar for PH Central Members. Fab grown up cinema for movie lovers....with a cool pick & mix area(!)', 'One of the best theatres in London. Well-designed,great atmosphere for cinephiles.I would recommend to buy membership card for cinema-goers as you get magnificent discount on everything. Watch a film!', 'One of my favourite place in London. Cafe + Restaurant + Bar/Pub + Cinema. All offers the best. Delicious and healthy cakes should accompany to the flat white. Membership to the cinema is recommended!', 'Its a great industrial design, comfortable soft chairs and cozy atmosphere, quality food in a cafe, sound is great and selection of movies;constantly surprising and adding new features.', 'Fantastic cinema with comfy seats, plenty of legroom and a couple of excellent bars attached. Membership is more than worth it.', 'Amazing feel to the place. They really manage to justify the ticket price. Went to see Macbeth and was surprised with all the props from the movie around the place!', 'Great new cinema with comfortable chairs and excellent sound system.  The bar on the first floor is a nice place to chill before or after the movie.', 'Almond and orange cake was delicious. Also the goats cheese and pesto sanduíche was really good. The restaurant is super cozy and comfortable.', 'Bets cinema in town. The membership is well worth it, since it gives you access to the amazing rooftop, free cinema tickets and more.']","['https://fastly.4sqi.net/img/general/original/2626117_PCNKPgTaj9eZ9Esyh5wNQFas3qnWJCcsaBVXzOvUYqk.jpg', 'https://fastly.4sqi.net/img/general/original/13919230_Zlvlm8kEaHGOigi4lIo8pYu_JdM6qXM5JUVGlGSRgcQ.jpg', 'https://fastly.4sqi.net/img/general/original/2626117_qgHmGN-NncbgDrutQ6k85zJD3InGShXkdUDJXAfSfds.jpg', 'https://fastly.4sqi.net/img/general/original/59399019_wIAKZpepfr9rZT5g2rO19Yo8yf1f_Bwr8YU1vtgwhB4.jpg', 'https://fastly.4sqi.net/img/general/original/63579433_KmYVOLDE_GvuNwvf_EBUSYqE5k9XkIg9BM7xxX7F1J0.jpg', 'https://fastly.4sqi.net/img/general/original/24055969_hWM--6VaLLDxZNEWEIlvmF0NMX26nAb6XAsIBS_5Gdg.jpg', 'https://fastly.4sqi.net/img/general/original/79520242_S_f6pshSw3dePOc9a2ceg59GJf38V5F-BCwHmb-Qnk4.jpg', 'https://fastly.4sqi.net/img/general/original/104823_KJSHFDpdUjSu7rue0mIiSqd_csMUzb5PAVuCJUcIEFo.jpg', 'https://fastly.4sqi.net/img/general/original/57737729_JRLtcGijVoffIj0p_va5n0oJicys5iQi4BhSTcDEoW8.jpg', 'https://fastly.4sqi.net/img/general/original/8118866_qwyTwrn77gTw_dJ51aD_77OSn3ULqDdOEpr9pUZZ7SA.jpg']"
['4b6189d5f964a52054172ae3'],International House London,London,['Language School'],"16 Stukeley St, London, Greater London, WC2B 5LQ",51.516077,-0.123084,"['Its such a great place to learn english! You meet new friends from all around the world and get to know London!', 'Lovely cookies!)']","['https://fastly.4sqi.net/img/general/original/524941465_JJO36QZQYuEUuoXX9KuH_-8Y41Gze36Wy_sCkveMfcg.jpg', 'https://fastly.4sqi.net/img/general/original/47765082_XwtelG65X2CtR2R5RS97cLxLBmXhDecBihQRPtK2PuQ.jpg', 'https://fastly.4sqi.net/img/general/original/596237563_n4I1UoZWtl1siEi9_7Oh6G5tFNhb3HbsAGjZAKrfweE.jpg', 'https://fastly.4sqi.net/img/general/original/596237563_2GUaJNfepC8-OTk9Z5010Qa60n7_RSIQkcCTeF4GCpM.jpg', 'https://fastly.4sqi.net/img/general/original/62936430_jDbaltRQkQd3wMpAYx61uQlKgQijWzoTcwXBUV_m7J4.jpg', 'https://fastly.4sqi.net/img/general/original/417914181_XmamEFVvp-5_F2Dza9fo-bU3xyIRczflrVXymJu2esk.jpg', 'https://fastly.4sqi.net/img/general/original/63620669_UjULxH2t5fFjOoJl9Pz5_-BApZw1LyeicKtG-1CabII.jpg', 'https://fastly.4sqi.net/img/general/original/397111128_xlQnXwOkRMDCqwdppeMEnIWnJGx1x2S94v4iWKorufI.jpg', 'https://fastly.4sqi.net/img/general/original/546358364_-itIKM8efcfG5t87i9DpBaxebTxFNIAxqhIxB1jnprQ.jpg', 'https://fastly.4sqi.net/img/general/original/532469739_EF-CuOD8pRL2wM6vGJD_im7TYYQsuYiMKAMnD7Ym1E0.jpg']"
